600309	-952312	942844	478617	-94604	464050	-548373	-513505	-650876	383379
426618	864499	-212578	124814	710155	-554166	-692513	-53939	211472	215409
77167	821332	566558	-26357	-668489	-911022	877441	-574162	759152	-736851
-614517	-396086	937992	746202	-37930	900158	801391	694659	-938296	407216
-342160	74513	756992	438192	-347664	-414594	-462764	144226	-249841	990537
-103798	41363	988252	-804759	-856710	-115109	-85555	856660	-264624	-347630
-199426	314622	889615	-41580	763558	-117848	836782	393688	30170	254319
-48991	-926017	-916201	147512	680478	477122	-532343	408526	550519	321902
365046	389986	-175065	699475	685620	431855	901852	577982	717283	-949118
725237	191102	-629864	-558850	-500591	-697462	681202	227396	410465	-343823
-610062	764943	80309	-219033	-547580	115938	905060	608861	-217743	-74874
100939	364499	975738	702779	891562	976850	-167362	142876	773667	-216796
-718933	-218776	326671	51047	-533477	-952300	-270778	-965674	-962503	383489
322057	711280	-299191	-469540	-144963	-43237	-990319	516922	957847	315963
-937600	-408864	-132961	309325	248038	755239	876160	-55354	397694	321887
-505002	-212545	377921	838230	96428	-963879	-15792	-832333	-999061	-222280
139874	-23091	-315706	317725	838763	989913	-775351	436415	-262253	212969
847782	819984	439959	-451806	966715	-204565	378217	644378	577367	854140
246897	-347252	-918488	-679592	-687963	-407804	-856011	-913203	-271162	-62210
410478	891133	-299707	-569279	802007	-401135	-704969	342871	479238	392527
-449817	-804325	371556	-363942	524807	-321698	-7852	-21483	30701	-667148
-467572	485977	897520	516724	382970	935599	785922	416744	-251829	901109
-279897	-198419	-26212	895903	818771	-33053	873332	328025	625128	940975
501351	656173	96972	-914877	-662001	569054	369077	-994975	-20774	-841752
-475111	-547085	36889	218391	-316579	161864	672883	-844259	753995	-125261
673941	727571	787724	-811704	-70472	-840688	304613	337975	-233486	549383
639903	515302	832013	-199355	-171001	648258	454171	-462350	-26735	52160
-157212	-610805	-690211	789176	-710330	628959	343572	-966268	-895440	167540
896022	505313	144201	546129	-378564	-764320	452989	-731458	-603230	-411086
-998107	-405903	-685241	424923	806720	218840	-232969	-120554	137835	-896790
228715	504137	-650338	-287661	-357835	233909	243227	564005	649294	306610
79397	853382	412713	-707827	-848053	-474080	730098	-497969	-929907	-597058
-85009	970257	-395366	872420	-830394	-294087	-931817	-87404	753130	-929811
43545	65587	150337	-657668	207300	-740276	152025	938934	-652779	-642562
-220072	247416	-365526	267241	172551	670351	-596268	369686	148273	-1373
-181173	-435476	502238	636124	-527516	-748662	812452	-185116	546151	959794
272776	799363	-142439	974659	-237059	-22426	-119217	471894	-418048	755842
171970	-667477	222549	501449	362664	-31514	682924	-902220	-699597	47363
903670	-60617	-890101	-671260	620772	637226	965659	-729829	-991015	-771348
800571	889255	-619966	992840	-369802	82650	-753035	-908612	423657	-433197
872845	904048	837340	607924	-494789	-787153	-399498	329295	835934	769236
175140	568904	-543990	-124643	-365447	197085	280230	608409	-845644	9974
-844761	-479328	-517946	496738	813050	300115	-618879	151027	-163764	173519
509871	99289	504433	433054	-201167	-681815	-653792	980753	-885510	705781
-48788	-156045	-398390	739415	634658	-270153	-559474	143032	-164910	163596
679831	-585663	-223023	508641	103253	234147	78481	-944309	410577	266599
-873710	-250254	-415112	827098	-217060	-434259	-868749	-123958	554681	-897998
902365	635316	-256223	84685	-150311	766945	-66336	558501	842346	-590393
733099	-104874	115938	196894	-187887	425409	8354	-70668	287825	79238
-83161	636113	-233364	67751	347074	753731	-680497	252389	-195944	-117776
-612134	468078	-507107	-81435	661159	-26512	-924141	104551	977942	-279717
443549	139327	606059	873395	-665708	807710	709305	732826	223343	-178877
733964	484210	-201675	-729713	-458572	765054	393358	458915	443670	-455352
-757828	-176908	-731100	-992317	-437112	515246	-450604	362785	-230591	-751166
-929640	-942706	991127	821003	684283	-749274	-384943	-551150	-596714	208410
-806146	31164	-399716	600620	170324	499596	-615334	-618780	-720744	-65287
865879	362413	-992626	460567	707239	-377160	-429590	27168	-785264	-670738
629043	943900	-761709	-549090	135253	-979137	-233521	-266692	-79660	-437016
-513844	-845227	89938	740417	-126730	-51196	-406893	934072	675047	-336247
163786	498064	-255003	122059	-850381	373200	615359	14177	-835105	-601522
-2115	-500454	-715422	-853859	-909714	179492	-127389	946184	275823	343370
456399	533219	48813	15566	600135	-247569	993056	310505	-646184	-665649
345378	234132	-878994	-483334	609468	555940	-762256	963581	578615	-159275
-398280	197135	-442324	779672	623398	197073	-66417	879169	-126958	512166
592584	-679333	-372502	-386820	-301730	-418232	610676	480561	44298	433663
-319759	-572357	-834132	423249	979637	502856	-488499	414978	172606	810051
-19815	-467138	32532	389487	481795	-625118	569258	449256	982797	870412
585030	92449	-729889	642852	-469613	-155830	477924	363622	668079	58008
450426	753928	199395	908565	117140	702929	-441307	-203439	759822	451026
-100554	-257107	-22301	-962753	284425	868661	883606	-918051	7916	393085
-618030	-688533	16318	880706	522427	-474474	676755	-829415	-971772	-477613
957717	-700821	235588	881865	898680	-37407	-143092	-561316	996389	-295529
-673049	600418	292156	-970061	344884	-514379	462701	-69075	610181	854254
195989	741890	192263	324693	-597308	-326549	-136149	689375	884393	395242
587171	-194284	552331	-29663	-691867	943510	272388	-786375	297994	918752
-468108	100060	-172649	-155461	-811784	-912191	69308	789582	-829139	-771642
-475408	-321989	217054	-30375	-391676	827778	-229324	596050	772030	-167927
918727	268354	-487321	-333761	3482	-450218	-658131	990390	986271	-581685
-102980	307522	-732073	437027	742590	-619687	-802546	-721221	419899	-935422
-486233	-947706	-281880	-988473	179656	326517	-995470	-549959	571181	19649
-377938	-160868	-128391	-716779	-190811	-931140	-950403	208650	-35909	-959631
-313455	-618339	217353	-164680	-126789	218889	367528	-907270	-564574	-482879
164728	55368	799589	979369	780504	-622395	-28751	985902	107203	-1519
633918	-107606	-175644	315012	-52583	-616215	668774	262409	-971241	194134
-529853	457396	-401833	409539	-128649	177076	-615896	58937	57242	-862015
956760	404643	-233254	-179787	-404268	197289	-15391	639527	-968810	338297
966846	-757803	-141773	674723	934565	-25851	-149965	765184	640452	-974831
-212949	497101	-459723	225427	-464654	584961	427902	-456999	-663945	276633
975213	-312112	28951	-891332	428248	456506	-580146	-175405	742888	183600
998977	-724437	-492916	820030	622862	-724852	533084	-677091	-806272	919000
-841635	-528859	940342	-731605	943382	469366	-192009	-72690	-124866	912985
487442	-764569	643462	172662	954561	168972	813716	-278990	540979	-440677
154080	-389893	-133773	-982208	-909473	775318	222977	7218	-691329	289244
-134115	209736	881237	424006	654336	427228	190882	-367035	-451036	253966
-478585	-779812	-259224	-372785	-246777	860479	202413	945933	-5033	-280723
-312949	-102883	261622	672379	196442	-704315	-695751	446605	41885	584977
131369	468460	5184	-842872	-340220	510962	-189601	-366119	600598	-683664
820100	892046	295913	410910	234796	359002	-514009	-754581	-78747	294220
243982	-624978	344955	-357662	-799431	-641904	-220338	-985489	996282	799606
-975322	758148	911612	-352416	777746	-22151	635413	988884	-753312	-888730
-361951	-352371	483102	136783	-904926	-742269	268461	-767804	-286680	-258097
-965425	-541541	-904528	-734863	-302620	848742	-835544	874406	-262487	944598
412154	583910	-692607	-693811	-879866	-659143	323882	-998041	172577	-817659
161805	693912	-725947	549892	-332514	-43829	-764427	-316314	941628	-357845
778275	161338	130267	355162	-77415	-338928	-423753	179286	470743	813679
-719780	-223129	-701039	879042	-517716	254678	-619335	193049	-57367	330533
816326	508990	-71663	974797	-990321	784038	365240	-876192	-889954	994106
-622853	913012	949438	697394	-704057	-617107	-690249	306735	-175215	-47448
-933654	-893658	-675120	-799252	451025	808895	-299145	-335	275921	568890
682806	-383567	-368334	-574500	-489275	-30213	-599599	-429777	-857062	-478659
823475	-829131	-316668	-888309	-155314	868615	146424	483569	926960	475432
-950834	-505678	-761561	940663	526084	804207	125519	-570522	47709	-339890
-208147	-264357	632495	-280015	891739	-269112	-635289	-980227	548459	855823
-388641	774884	346499	83023	-621489	830098	-328062	-394678	-492622	-674569
800705	320311	-157641	-991413	-914611	-543877	55408	230041	-258683	-783179
-853806	494998	-527935	-597395	459497	816324	-814081	414619	138081	881549
-931036	406340	251223	634283	-40749	561231	607540	548017	983280	-683919
602073	-748747	-273755	-815904	143196	677114	766307	-534963	-740430	-212278
-782708	-255135	-359073	751701	-59398	213712	-443931	537191	-409007	814377
-706241	117557	161294	419562	692219	889316	146128	754518	-876068	483659
677260	-47911	-12176	345758	13118	154764	-365724	-537864	987838	77942
117006	487268	-736702	-93014	-399733	-8632	228200	-587829	-873279	-461561
-827230	-255403	-40137	948033	-222891	698522	694203	577442	23373	-260943
-740247	276644	-933039	641222	159909	-267364	-501939	645565	-258286	872221
-372990	840409	-945236	229147	-402763	-920944	515425	839305	568837	-774642
-354667	-479273	159437	704244	-747480	613400	634976	151628	-665903	262950
-144475	801139	-496918	-851972	601210	-916801	-583632	30050	888596	-130313
-384390	-281725	687999	99793	151286	-963788	-246969	712232	-89412	719631
212262	758849	-917507	-464161	-410323	384576	-641146	839568	-622865	-4110
-576644	983320	73425	-805807	433144	44996	-258977	827790	659506	-605409
35029	398878	-577370	680526	145009	104001	-803571	471345	-295172	611632
610044	524624	-642466	28995	-148228	792561	-931015	-861143	-81519	-108556
-334819	-675336	976014	603408	-217449	273852	282485	963615	841277	354208
-941721	895816	-97141	-50554	664359	-500172	-322860	32142	-266774	558149
663071	-36288	914761	528357	-766342	-562996	-527847	429039	-289087	989044
-527099	105323	504949	768782	683338	456068	-309231	436277	43171	-694077
-205443	-192853	621189	-539908	-489929	-437634	214870	-968544	77284	935462
-10873	335584	344550	-639435	-993202	687950	-939493	-639923	662937	-936083
542865	-362829	-383730	46657	-261023	-434533	-473088	539688	520330	450582
-778460	435106	-601771	268725	-905186	-875993	364715	-95471	710006	-161958
-241004	34491	-142343	510326	-429123	349902	-244424	827502	-721191	880427
952664	-515283	-802224	884140	60069	348898	-403443	755442	944364	296501
781838	-472694	550527	859751	552974	95072	-914009	-725130	-733243	9302
377811	-458508	860095	418321	-85042	-764334	-817871	-631783	-866086	446386
-131353	-378839	540696	-779462	160786	42619	-143255	-764917	638670	754234
-743283	622717	516119	533710	795191	-733413	-839840	-244442	-133917	978107
925285	334278	735618	-796100	365830	-711603	-161150	11079	-407313	272198
-407102	-873557	134400	-623704	-826834	929792	755546	818354	122889	191453
800263	-160572	-422817	-999574	-451627	813126	235629	-292297	443749	-855948
893035	-960770	58772	-170916	-524628	-211169	-730877	-177128	-386330	-130955
980936	765910	532950	295207	-84862	736807	-497648	595826	-421094	670971
294942	-570944	-322394	-33295	483469	-674121	722153	294302	-427405	-291633
-259507	-518122	118592	878210	-758436	755974	431180	-742653	891205	-859985
751608	283894	-567496	495503	-326452	592337	288059	-895994	985794	-369653
-64013	-561127	-184222	975423	324007	-470501	-208494	-631535	750206	223203
902804	609068	96960	-258244	466307	-707628	738693	-306553	-274564	379779
-65545	228102	-484530	569664	-104428	40104	190643	-542834	-854162	966511
-465391	605281	938371	-257813	711888	17741	560933	-384232	-398742	-843380
-947365	-645997	959418	2487	-283421	-476057	39018	-627684	-194573	-526669
413555	-990617	-287040	-282103	-229971	472784	-955117	-627446	-159372	-446923
261256	-731524	-735359	-880232	843435	864582	635362	-26252	925724	766885
-198543	-427168	-258389	-752630	74964	505849	905046	637981	692856	-121357
-509661	-731099	-115232	207618	-534721	229325	-340163	589931	626863	-170940
892197	246610	-844469	-705778	501179	307850	-570002	793136	907297	189461
735939	-446042	422046	936518	-324317	261937	-153840	121200	477753	939216
928425	-437494	-575103	702548	-812480	-786618	-723385	-865793	-806259	552940
907803	751700	-578872	-388260	-797460	-25542	-771730	631228	457367	-59348
959663	-202712	426496	-318777	889829	461664	-189691	-870783	-355371	-508075
-239966	120897	-175373	-753323	903471	778849	481755	599590	834561	425527
-559275	916362	375284	-870383	-360341	-493175	544111	-934241	944877	214887
130044	-89079	-831144	-446499	689961	51789	-29650	98992	941278	223227
995297	772215	440224	615113	-447973	-365219	294797	872247	-289723	-977763
-556548	-1743	-415940	763709	69263	-38336	-134333	-325032	-691400	407615
-623328	378797	97537	-152322	231688	-967466	-617136	956313	-723391	947335
-863267	-3229	-672585	-657057	119031	-800446	770091	-67484	208427	-598382
875742	-183900	-464593	-565086	-363576	306912	-348838	972136	-450245	569367
719723	979824	270585	-741320	949567	-728105	-84283	-929643	592895	-527696
-967842	-519480	-570376	-268093	-618499	625188	-62400	-690172	384472	610441
352675	-836110	-459662	266862	-228843	-971469	434663	-798942	813862	-183817
-435277	-655664	-204909	-994974	-535312	-959899	-487547	-233723	-116561	-763460
-207007	581379	820717	998117	656771	265015	155006	859936	616148	564787
453437	-839962	200820	-336437	811148	252914	254457	-151346	99596	78524
841501	370339	-320666	603915	726502	111717	-453940	-22984	-644668	-911500
-784605	-408555	360212	229078	830935	-65833	-711873	-403063	3813	316412
369201	469761	409804	-767445	203701	-787241	812263	-118600	-737910	-744527
806027	-692937	45393	-348311	-997971	310942	-648114	640463	931285	83978
140110	267543	570649	304857	30374	-111664	351056	349874	-832450	-248072
-239194	675373	994641	804802	-616122	-253231	570793	953695	-123224	723059
-638651	-190801	-501015	-891252	520171	754859	-399408	870780	882192	-917486
940326	384004	29609	-247434	827058	650177	-308672	540750	40783	-363795
-263322	-347129	190228	58655	481181	793848	-20193	-152182	737433	442895
-77264	335512	-311544	540669	699852	-827409	-420412	-36446	-204901	714367
-523147	-654379	996705	40933	-82494	171755	-222276	878189	880091	191871
-735416	-704166	767763	-544971	97785	239536	333023	584502	-768791	-532555
-138199	455222	-653118	60067	371415	-165037	-91942	906489	306442	-509578
-661718	-734561	579254	921869	17014	-906867	155774	-782746	759462	657739
427657	906020	474968	-656078	223518	-692668	-932675	89240	208910	755077
-989509	834144	861473	-8793	-997193	-146726	-965067	-160408	-620044	881274
181288	-785027	-167977	-220179	-309049	-41232	623237	946231	-775482	332553
910666	850525	891677	-403982	797688	-489902	964561	393500	-845045	-368431
-741782	180592	610622	-928001	104337	446726	-898396	938577	-854591	723686
-213497	-414050	-459044	-158252	710996	-548336	893206	-625122	242296	491127
751054	463548	426886	194591	-952960	272822	716562	785152	739348	752038
901438	396583	485901	-660642	793410	-909384	334159	615734	-253639	882147
639595	466629	-979129	-898817	988865	-857362	-958300	525954	864571	94776
-95811	956704	-515056	824965	-538030	384388	276293	-881734	83442	885697
131693	-192488	622652	-182776	-604850	265774	234360	-383130	455942	-789027
522310	-468272	230305	909801	346675	-835619	-501121	-744520	26400	-111041
31344	-161115	-317185	-829329	-691041	-503015	-382350	-265123	-370276	-27194
758064	-178162	277951	626742	-118739	-986664	-522992	-48510	206271	-213175
460705	-508894	184273	271226	-144413	67850	-811659	443847	-502593	-218858
-348666	-356208	-661129	956002	978386	634397	-492655	-847127	-673098	694548
947350	-42214	855649	-892903	66657	176406	-483021	-36572	235276	-939136
-778713	-731208	-339093	-907723	517988	-107730	-893283	278089	-997413	779628
428814	-543635	-703437	204900	883574	-50066	-813939	155471	842158	-901587
875915	533575	115992	-137153	136125	614449	-694932	-456574	-604585	683372
-298676	-303198	-78295	-488807	-700318	152923	83727	-357563	259707	366534
537211	-313310	570396	271125	533048	682178	-867974	-946043	514524	694399
351221	314006	750356	-30109	-263770	504264	749797	-166878	767768	-634901
-727770	400501	-962595	20501	93449	-838034	-792820	-98375	-765906	-675300
479477	319183	-69068	-449476	-941667	-202241	-326821	-789087	951455	-590448
-817833	738789	-819729	-449185	-35735	-131518	929223	973075	421682	-633176
810804	-255292	-155167	-123545	-304125	326968	-916205	159936	821265	596828
-287372	-725884	775896	933291	645000	-218931	-982679	243564	566669	48018
245630	372699	841123	911323	585452	53975	-861191	850530	-720018	-220127
384063	25979	-732912	-687116	248563	395698	783622	298912	953547	-462018
-383147	-513807	-91135	779058	-303402	-429934	-818050	-45363	89447	-912205
-319678	908915	-17951	-195883	-935569	616099	69782	379371	857423	556587
-26284	983656	540060	758659	-445815	-397570	-394866	-92234	993695	-635085
40487	382609	940658	940828	-828507	858209	53429	-28797	-283827	51467
290192	220361	-760776	57429	-200739	-537305	282368	-99433	328075	-696810
268400	606497	-638854	291552	-103859	642830	551063	704230	874944	39684
51623	621070	-616403	472345	-410080	590748	-953096	546878	-719194	281327
887372	-826954	-799777	229748	-79494	-775509	-84798	-988507	-159193	462401
-899384	431845	-43121	-81193	-355074	930781	-824572	-141565	-989847	699511
211616	35407	766340	888427	-154095	-48605	669905	-543683	688636	-334209
877685	-623928	196578	217997	782080	755898	541781	440467	-224597	390123
-722621	429013	-138633	-114731	684715	-190392	-125326	853580	-420436	-621298
764019	-801525	-835631	-7980	908180	696709	739834	-353688	342123	-609715
-115700	-266529	-847719	743373	-709543	-360926	-177490	719487	-986558	-651469
902011	776952	232236	-126337	906015	372357	-17474	303919	-257513	164969
-317733	841653	334597	-626909	-479135	512096	-361704	887363	43812	921883
958276	612978	839159	393703	-227112	-806858	68254	180260	505682	-980974
-872188	-357274	107592	-118744	760159	428298	-863221	-363701	-458890	-239048
-482440	-940144	-117488	-433190	-982046	14522	-474626	541164	507220	-190215
615782	429965	985662	-7949	805909	-670975	936744	-685005	643712	953645
342049	252168	-626094	-451922	-825851	-739878	-506327	570310	-881451	-333195
-914612	-556803	-276122	402274	-991454	609173	312398	552541	19647	-319603
-355337	711581	973110	-965864	-317729	-821173	707837	299615	101808	719887
684685	849977	383707	68889	-588922	-52949	658090	682662	-424955	-652885
-780541	459484	-184966	240198	-281717	458198	515574	1285	928000	378014
803740	566022	520483	-693479	857305	-408774	-948183	274352	-138237	711802
659836	368497	-566536	656054	38763	902881	408575	177802	-150378	-768921
210132	-627995	-764436	-178874	182146	-998282	184359	-201785	772709	-659899
-984935	721985	731499	-115257	262958	359150	610773	-259443	968729	949348
207636	-609326	-815334	-378557	427854	546989	489859	814085	320606	727160
885868	-102619	238627	-557347	479379	-872094	-334869	966007	415433	-24999
461058	-76589	773695	101209	304003	353473	579614	-120240	736634	5939
-258249	-499518	-197720	-762816	436446	-593202	127179	419978	660467	-842455
-529804	319349	-502845	898190	856456	314140	-621507	374691	526630	-956573
917176	766952	213199	360968	-699868	168150	-132095	-836669	570142	67184
384108	461267	425857	316064	63399	-755593	460734	-993864	-113209	-258193
176297	-37836	-721629	-26578	433259	-709872	-266469	-760609	550403	-266483
-553773	805792	-141819	887848	-228115	82284	-891405	536523	-113426	-19964
983614	346341	-149318	896153	-966339	406517	-255819	-126097	435321	392321
665976	318106	-957613	-393577	726101	570699	410877	362993	992502	365961
-766020	738602	993346	-570460	-287000	-993788	102672	573927	393404	-312860
276068	-543482	-930973	-657020	121151	-150216	-263150	74679	859692	462168
-962111	571390	74591	552839	-790478	-322315	-430194	658180	669214	-289646
-385634	425	726354	207494	842854	-797218	-236713	767046	-823883	-395504
803300	-623880	-574980	896985	56397	-670921	134495	-361903	608386	426548
347772	601512	-367251	1253	235863	919426	505896	-711126	-384279	-813676
-806693	856866	255883	-658601	-342364	50040	540409	-350187	-263241	-212267
812259	-922706	-472876	336402	732209	-121087	704314	-676909	835070	784443
-134834	309314	-98646	489567	453481	-587097	745552	-235962	203948	889575
-884319	785166	-447672	-94795	904756	-249229	-908445	597037	-843815	902791
-118112	-76227	-987925	245682	-626472	-775339	374161	862330	886093	-947590
837858	-566892	-696521	-311839	-147345	-722732	-298779	-715097	-488750	980406
-611575	-890679	746956	503382	-160861	-397487	450116	-553058	33273	-172617
-198899	-616032	-358544	276497	-792063	144444	-88026	89059	-287832	504476
602803	407923	772608	11748	469311	416104	-193511	-537534	614244	636306
913223	276225	-262649	-682451	814121	-708466	75258	-894257	-670452	10977
924834	507896	196014	55593	104061	-335889	-985102	-934012	-766308	276688
798082	134542	-375463	109142	-240115	537749	-338058	715749	705732	-484207
-138717	-452546	867139	-200979	-978267	-563686	-625060	109235	795516	17183
-471294	-376658	153105	-621540	951632	-13431	-928844	-926254	677761	-102396
812693	516610	877117	-851438	344952	891459	900268	-762737	-57596	480837
290688	151375	-558170	132810	-564689	-63226	-658207	-349159	828161	-256881
-90038	-796859	-214338	255248	-463213	777250	228686	395257	-883021	587833
576283	-342307	-505089	-813189	973435	887389	-307401	611720	598466	-566475
564035	589031	-565905	-342782	289761	367523	-788139	277212	-80166	-658
-57724	758583	318625	299247	-875062	-363615	25030	656256	229843	743944
-290639	-790690	135475	-118639	128375	-42379	612339	-567580	-373475	-401893
126129	337386	-301635	-268426	-184263	-263682	490988	158125	-593572	91968
-602429	589989	-802129	-182200	-641634	599399	-848415	-55128	27360	591146
713127	278943	409889	748072	471837	562045	-488753	475440	-119924	153536
-491902	406843	804975	-294378	-929862	-887251	-36288	-818567	524399	-591065
-530318	-431955	957194	655655	-788678	-692292	-401584	-163242	613144	-561019
-122593	-26280	-907379	908556	-971705	390333	506364	563501	915480	22028
841346	-688145	905905	485529	-849863	554111	-224325	874903	20930	775485
729676	328510	-150851	880598	-741367	429208	-249875	-626480	29395	-285283
955042	-996633	983321	443568	273832	-216204	390817	774680	-148973	-181804
944943	480067	-419813	-232862	994588	-298623	-300178	690442	-971597	-110146
-129551	-229604	423568	-232561	-789366	45186	-68213	766909	739074	-245676
-422384	746686	-23959	50262	-821892	528168	78668	-835948	-503813	-585376
-624955	-169428	787032	643246	970705	-501925	925056	863511	729538	-846490
731361	-345044	-404442	-981560	-541110	154126	345654	-412408	-488694	-101304
-979202	-219734	857530	851344	931784	543717	989501	839515	577364	-256543
327222	878195	-488201	197779	994234	111158	-525455	171660	21826	44230
-910031	315882	764371	107849	118598	-105847	-151788	-761348	601971	-831155
-914328	626876	297060	710869	735438	-916895	-229353	452847	542667	436109
-540251	-315187	14313	550383	-301159	-378424	-590266	-406898	-81260	3814
267543	-532953	-986270	934617	-735638	857725	-65354	464878	-958043	-489882
-698166	-253258	739631	-726193	233770	660478	-871078	-285879	-587924	-313012
-446223	-494045	399634	-453281	887023	-445165	-70251	286088	-869944	-469718
132302	321164	-709670	-990511	853116	239520	652465	-202827	716599	39327
827962	-978039	957185	704464	128126	-733958	-130844	-801340	604236	560637
164327	-212188	-679433	-729782	816787	775444	995156	28594	-838304	216280
-422163	34788	848651	-944498	-72523	630842	-353617	-282479	185931	-736110
493029	-220768	-156813	651212	996976	78658	868913	-266936	323167	766522
-591250	355182	741672	738273	229355	-702602	-106377	421531	-408780	601050
-139175	104502	-264212	827360	7614	-384543	842477	-439675	984096	717643
-699172	-27894	836688	-945898	234119	-63970	-652589	627936	4987	-716789
-610174	346746	647782	-274440	828305	567905	-776564	250792	185390	789567
740013	-769090	-13599	-970241	-633882	291421	375356	-495082	-696637	-953053
221259	-486381	894872	794215	-583629	284328	241759	-66747	936761	-625195
329712	638574	-258680	-939736	917654	776769	-496855	-208844	-902703	-851385
-68448	262595	-653356	-323964	-256816	-404883	-10156	-677857	-675841	-83140
-613592	358544	-205011	778340	-258263	784190	-749599	-525169	420076	-184766
-258029	695454	680256	854569	984412	-672753	472676	-7577	-990103	-836594
662759	590398	-454280	362877	735101	-42849	-325868	-291540	339391	358960
308414	804521	965568	-128617	961274	443143	172185	64203	609356	-325933
-391984	-877786	-781356	762741	-580502	846059	-325626	181075	-406438	-119646
-122444	508609	-829651	-958163	-381947	101005	-324564	388412	-230904	965022
91919	-476352	-840816	48301	706761	602084	-762705	-72630	290290	558225
-920944	180944	546104	668761	708728	872453	-263237	996794	-163160	-694962
173638	26039	-705718	518245	106756	796215	621795	281442	-351936	-940051
-828229	-974537	-935393	687967	-881326	876721	26690	-554146	542411	-933449
659462	-72897	-256799	126040	-830981	-363537	-770352	838038	-543623	-918303
798025	-389196	990581	-559229	-738758	872426	333224	-294220	-761610	730859
905932	-190203	385765	-134942	954389	-348778	768417	194972	-304070	734094
-959025	-402619	822074	-125531	-292170	-982101	-525965	900234	-30695	-812862
13053	613991	370208	-141727	-257291	-633940	31912	-446302	487558	-697148
221632	91372	-241820	191434	-220967	-936927	-416652	-817440	591994	541387
57181	-847458	238168	888714	-271028	387023	946729	215461	243260	-232153
569162	874942	-794033	803598	311019	-315249	-705114	243452	-64001	286181
665508	80967	954952	-570208	402856	-243452	550324	588961	203088	-488872
763256	77718	-73660	-902341	933194	228610	571651	-146592	929781	122878
-151708	786928	-121418	769169	-782677	864862	642595	812978	-847978	-829299
212828	-980504	826594	11408	719525	-761380	-886163	154596	277453	459627
-690798	-946030	-203146	626128	8311	578064	-849178	375574	921384	-581586
720782	918964	37100	598498	-235050	-946871	-415738	-749225	682417	601257
587200	261623	596181	-263282	67909	-693612	-944700	154969	-65470	-521277
-571943	988035	-393622	-437070	-698398	608416	939813	-905966	-424056	7892
241886	-311441	-763120	-790862	-881238	-203732	130354	806231	-270636	-13592
-112885	626693	-253842	946538	-206362	-838235	588697	-882076	926954	237488
-874358	871825	-668771	291348	-108106	68467	-434489	80551	-824237	-805280
129911	-404016	-745103	533224	-33310	581377	361727	-655418	-904863	-496549
-699644	-713528	61264	-845916	-199564	424732	-753942	740068	-731811	394794
-478405	222257	-590409	731067	228782	570285	-371924	-154499	79084	43636
-71068	927991	-530931	467	-816760	138946	-74649	75124	-126750	338279
-897327	847763	-818111	-344283	-964092	393006	262953	-3276	-966502	-516727
348746	-666393	506947	-11605	738110	-668000	-8682	376198	-385180	388454
436996	-501100	928395	928521	-57856	885558	695500	-439052	617506	145879
868490	-142950	-364451	954021	491258	-234720	864345	153399	762521	-922097
-767062	-770226	228449	859498	371809	502702	-19271	-498508	-135720	774576
-346991	-30005	-444999	-439231	-94323	-551476	-235161	-205181	-244797	-395122
-126962	-387215	558291	-647960	-302267	-860539	-226237	-674520	-358906	433525
158484	-297986	758927	-367407	778231	490478	-556966	950819	400734	698592
-615604	-838177	780608	-983778	-866349	-913243	-66587	678507	975449	346963
107226	146249	-428121	-535045	-423875	666326	44305	958932	751821	285838
535415	27730	-678719	54394	-336576	-646887	213888	-915228	401363	167585
640549	116257	-246561	445147	-7797	152155	254090	914164	451521	191096
-87325	-620585	-722268	88196	819672	442117	584583	847112	349860	756836
-431057	762884	980145	-534044	-537737	806429	-431460	-602024	147423	-432914
-413781	754211	-36319	311023	-353916	712676	248621	-359397	-275702	-678291
423463	-79634	-6619	-806364	266850	-958559	-802034	131497	-879887	-353978
537199	-679391	-202582	-85184	19335	909727	-828188	930752	-43898	874871
121893	-626224	677933	-573892	-580517	104766	-968368	-436429	-632093	-670693
643577	-456730	-613423	485969	-29180	-820106	-232785	-936423	-775663	-939907
592696	-165543	-25338	257568	531357	-838323	555254	-249115	-193852	132257
234422	-753755	-606878	96229	-170036	-622981	569383	285891	-678539	531650
-32727	361865	48809	827959	-559269	812082	102052	-196734	-480124	-468455
-771691	-978952	-291489	399273	77506	745553	773397	-868662	200749	808590
777482	-193764	-608088	-980568	-314914	-78492	998190	140533	-85095	989652
805309	71463	492415	-400322	34680	817908	-116403	-584050	-954161	-761681
-644492	-548187	-404455	-506551	726430	703348	-742271	-541375	298570	26250
771246	-257953	-985617	-363296	-178643	-898632	-326692	-298585	498694	879889
-645195	38781	-55876	-297103	-362184	-101633	606471	-859398	804597	348689
-456422	850646	597848	515844	888638	118000	208735	738015	-831438	985571
-693081	30326	525436	-273787	137970	30140	-690867	-603931	740373	780972
-726911	185092	-765214	26521	-666066	363705	849318	-120407	469736	-403528
-25157	-108198	668217	81467	294715	854427	831845	486411	-979626	661416
-730865	-757394	-366969	162166	166990	-648538	-581225	-875782	771305	338680
146423	658414	-904171	-266179	885778	718571	-305702	-985331	-652547	173005
-922201	-988664	448015	66768	766726	731535	-932487	901976	-198383	299459
-8095	-482037	-492709	945364	-681895	572209	-118116	-780835	-330363	530292
-438127	964820	359803	900298	-824711	77150	205545	937914	-384168	339006
540298	628494	583962	102341	461886	257498	-91605	-657021	395852	-615740
-29577	-452154	-319206	578598	-292489	-538713	-394414	-860506	-482838	-471289
